tissue	trait	p1_trait_prior	p2_tissue_prior	p12	pm1	pm2	enloc_enrich_intercept_effect(inteffect)	inteffect_95ci_lower	inteffect_95ci_upper	enloc_enrich_log_odds_ratio_effect(logor)	logor_95ci_lower	logor_95ci_upper
Testis	Multiple_Sclerosis	1.21276E-05	4.00624E-03	1.17139E-07	1.22447E-05	4.00636E-03	-11.316	-11.381	-11.250	0.876	-2.553	4.306
Testis	Multiple_Sclerosis_UKBS	2.00349E-05	4.00629E-03	6.86058E-08	2.01035E-05	4.00636E-03	-10.814	-10.838	-10.790	-0.161	-2.108	1.787
Testis	Myeloid_White_Cell_Count	6.22671E-05	3.99375E-03	1.26099E-05	7.48771E-05	4.00636E-03	-9.680	-9.722	-9.638	3.922	2.944	4.900
Testis	Neuroticism	7.96189E-08	4.00636E-03	3.20265E-10	7.99392E-08	4.00636E-03	-16.342	-16.379	-16.305	0.000	-0.377	0.377
Testis	Neuroticism_UKB	5.35943E-05	3.99768E-03	8.67522E-06	6.22695E-05	4.00636E-03	-9.830	-9.862	-9.798	3.697	2.437	4.957
Testis	Neutrophil_Count	6.09732E-05	3.99451E-03	1.18541E-05	7.28273E-05	4.00636E-03	-9.701	-9.739	-9.664	3.881	2.869	4.892
Testis	Osteoporosis_UKBS	1.13644E-05	4.00631E-03	5.06724E-08	1.14151E-05	4.00636E-03	-11.381	-11.407	-11.355	0.103	-2.212	2.418
Testis	Parkinsons_Disease_UKBS	3.26702E-05	4.00628E-03	8.44680E-08	3.27547E-05	4.00636E-03	-10.325	-10.348	-10.302	-0.442	-2.255	1.371
Testis	Platelet_Count	7.32899E-05	3.99199E-03	1.43686E-05	8.76585E-05	4.00636E-03	-9.517	-9.549	-9.485	3.890	3.093	4.687
Testis	Psoriasis_UKBS	1.72615E-05	4.00560E-03	7.62958E-07	1.80245E-05	4.00636E-03	-10.963	-11.022	-10.904	2.397	0.211	4.584
Testis	Psychological_Problem_UKBS	5.10826E-05	4.00625E-03	1.09768E-07	5.11924E-05	4.00636E-03	-9.878	-9.900	-9.856	-0.627	-2.190	0.935
Testis	Pubertal_Height_Female	6.89696E-07	4.00636E-03	2.77151E-09	6.92467E-07	4.00636E-03	-14.183	-14.215	-14.151	-0.001	-1.353	1.352
Testis	Pubertal_Height_Male	1.27061E-06	4.00635E-03	5.15204E-09	1.27576E-06	4.00636E-03	-13.572	-13.603	-13.541	0.008	-2.776	2.793
Testis	Pulmonary_Embolism_UKB	1.26099E-05	4.00631E-03	4.61724E-08	1.26561E-05	4.00636E-03	-11.277	-11.302	-11.252	-0.094	-1.954	1.767
Testis	Red_Blood_Cell_Count	6.67150E-05	3.99106E-03	1.52994E-05	8.20143E-05	4.00636E-03	-9.611	-9.659	-9.563	4.047	3.218	4.876
Testis	Reticulocyte_Count	6.20806E-05	3.99595E-03	1.04128E-05	7.24934E-05	4.00636E-03	-9.683	-9.720	-9.646	3.733	2.679	4.788
Testis	Rheumatoid_Arthritis	2.84022E-05	4.00233E-03	4.02946E-06	3.24317E-05	4.00636E-03	-10.465	-10.522	-10.408	3.564	1.827	5.300
Testis	Rheumatoid_Arthritis_UKBS	1.00995E-05	4.00632E-03	3.84894E-08	1.01380E-05	4.00636E-03	-11.499	-11.525	-11.473	-0.054	-1.799	1.690
Testis	Schizophrenia	7.73560E-05	3.99156E-03	1.48046E-05	9.21606E-05	4.00636E-03	-9.463	-9.497	-9.429	3.866	2.885	4.846
Testis	Schizophrenia_UKBS	4.88350E-05	4.00626E-03	1.03479E-07	4.89385E-05	4.00636E-03	-9.923	-9.946	-9.900	-0.641	-2.180	0.897
Testis	Sleep_Duration	8.74505E-06	4.00632E-03	3.78785E-08	8.78292E-06	4.00636E-03	-11.643	-11.670	-11.616	0.074	-2.102	2.250
Testis	Sleep_Duration_UKB	4.04253E-05	3.99611E-03	1.02479E-05	5.06732E-05	4.00636E-03	-10.112	-10.151	-10.072	4.146	2.758	5.534
Testis	Smoker	4.28483E-07	4.00636E-03	1.72184E-09	4.30205E-07	4.00636E-03	-14.659	-14.692	-14.626	-0.001	-0.912	0.911
Testis	Standing_Height_UKB	1.01028E-04	3.98793E-03	1.84309E-05	1.19459E-04	4.00636E-03	-9.196	-9.223	-9.169	3.819	3.247	4.391
Testis	Stroke	1.26427E-06	4.00635E-03	5.07026E-09	1.26934E-06	4.00636E-03	-13.577	-13.608	-13.546	-0.003	-1.472	1.466
Testis	Sum_Basophil_Neutrophil_Count	6.09732E-05	3.99453E-03	1.18305E-05	7.28037E-05	4.00636E-03	-9.701	-9.739	-9.663	3.879	2.873	4.886
Testis	Sum_Eosinophil_Basophil_Count	6.18328E-05	3.99531E-03	1.10549E-05	7.28877E-05	4.00636E-03	-9.687	-9.725	-9.649	3.797	2.782	4.812
Testis	Sum_Neutrophil_Eosinophil_Count	6.14015E-05	3.99416E-03	1.22019E-05	7.36034E-05	4.00636E-03	-9.694	-9.733	-9.655	3.903	2.904	4.903
Testis	Systemic_Lupus_Erythematosus	3.60339E-05	4.00606E-03	2.97769E-07	3.63317E-05	4.00636E-03	-10.227	-10.273	-10.182	0.720	-2.371	3.811
Testis	Systolic_Blood_Pressure	1.11282E-05	4.00629E-03	6.92952E-08	1.11975E-05	4.00636E-03	-11.402	-11.435	-11.369	0.437	-2.297	3.171
Testis	Triglycerides	2.36053E-05	4.00540E-03	9.61172E-07	2.45665E-05	4.00636E-03	-10.650	-10.702	-10.598	2.315	0.117	4.513
Testis	Triglycerides_NMR	1.03863E-05	4.00630E-03	6.10308E-08	1.04473E-05	4.00636E-03	-11.471	-11.496	-11.445	0.379	-5.174	5.932
Testis	Type_1_Diabetes_UKBS	5.59490E-05	4.00625E-03	1.11427E-07	5.60604E-05	4.00636E-03	-9.787	-9.809	-9.765	-0.703	-2.162	0.756
Testis	Type_2_Diabetes	1.53710E-05	4.00612E-03	2.41854E-07	1.56128E-05	4.00636E-03	-11.079	-11.132	-11.026	1.364	-2.062	4.791
Testis	Type_2_Diabetes_UKBS	1.09955E-05	4.00632E-03	4.02610E-08	1.10358E-05	4.00636E-03	-11.414	-11.439	-11.388	-0.094	-1.849	1.661
Testis	Ulcerative_Colitis	2.40581E-05	4.00457E-03	1.79354E-06	2.58516E-05	4.00636E-03	-10.631	-10.749	-10.513	2.920	-0.368	6.209
Testis	Ulcerative_Colitis_UKBS	1.61106E-05	4.00624E-03	1.20345E-07	1.62310E-05	4.00636E-03	-11.032	-11.067	-10.997	0.619	-2.979	4.218
Testis	Waist-to-Hip_Ratio_EUR	1.85131E-05	4.00607E-03	2.94512E-07	1.88076E-05	4.00636E-03	-10.893	-10.949	-10.837	1.375	-1.705	4.456
Testis	Waist_Circumference_EUR	2.69631E-05	4.00574E-03	6.20322E-07	2.75834E-05	4.00636E-03	-10.517	-10.585	-10.449	1.744	-1.416	4.904
Testis	White_Blood_Cell_Count	6.86779E-05	3.99451E-03	1.18541E-05	8.05320E-05	4.00636E-03	-9.582	-9.621	-9.542	3.762	2.792	4.732
Thyroid	Adiponectin	7.30564E-06	3.84893E-03	3.08244E-08	7.33647E-06	3.84896E-03	-11.823	-11.849	-11.797	0.088	-2.435	2.611
Thyroid	Alzheimers_Disease	1.29571E-05	3.84860E-03	3.64024E-07	1.33211E-05	3.84896E-03	-11.250	-11.397	-11.102	1.984	-1.952	5.920
Thyroid	Ankylosing_Spondylitis_UKBS	2.19690E-05	3.84889E-03	6.55161E-08	2.20345E-05	3.84896E-03	-10.722	-10.746	-10.698	-0.259	-3.256	2.739
Thyroid	Asthma	1.27132E-05	3.84891E-03	4.85843E-08	1.27618E-05	3.84896E-03	-11.269	-11.294	-11.244	-0.011	-2.884	2.861
Thyroid	Asthma_TAGC_EUR	1.52814E-05	3.84785E-03	1.10879E-06	1.63902E-05	3.84896E-03	-11.085	-11.208	-10.961	2.933	-0.330	6.196
Thyroid	Asthma_UKB	3.27735E-05	3.83640E-03	1.25572E-05	4.53307E-05	3.84896E-03	-10.322	-10.367	-10.277	4.600	3.571	5.629
Thyroid	Asthma_UKBS	3.35025E-05	3.83655E-03	1.24079E-05	4.59104E-05	3.84896E-03	-10.300	-10.343	-10.257	4.566	3.531	5.602
Thyroid	Attention_Deficit_Hyperactivity_Disorder	3.48001E-05	3.84826E-03	7.00036E-07	3.55001E-05	3.84896E-03	-10.262	-10.323	-10.202	1.650	-1.269	4.570
Thyroid	Autism_Spectrum_Disorder	8.57832E-07	3.84896E-03	3.31784E-09	8.61150E-07	3.84896E-03	-13.965	-13.997	-13.933	0.001	-3.722	3.724
Thyroid	BMI_Active_Inds	1.93489E-05	3.84590E-03	3.06412E-06	2.24130E-05	3.84896E-03	-10.849	-10.927	-10.771	3.714	1.575	5.853
Thyroid	BMI_Childhood	1.26625E-05	3.84879E-03	1.72823E-07	1.28353E-05	3.84896E-03	-11.273	-11.326	-11.219	1.262	-2.008	4.533
Thyroid	BMI_EUR	3.85369E-05	3.84464E-03	4.31646E-06	4.28533E-05	3.84896E-03	-10.160	-10.200	-10.121	3.368	1.814	4.923
Thyroid	BMI_UKB	9.45907E-05	3.83329E-03	1.56658E-05	1.10257E-04	3.84896E-03	-9.262	-9.288	-9.235	3.762	3.007	4.517
Thyroid	Balding_Pattern_2_UKB	2.36563E-05	3.84877E-03	1.92148E-07	2.38485E-05	3.84896E-03	-10.648	-10.677	-10.619	0.743	-1.881	3.367
Thyroid	Balding_Pattern_3_UKB	2.12984E-05	3.84871E-03	2.45243E-07	2.15437E-05	3.84896E-03	-10.753	-10.808	-10.698	1.092	-2.245	4.428
Thyroid	Balding_Pattern_4_UKB	4.90875E-05	3.84440E-03	4.56023E-06	5.36478E-05	3.84896E-03	-9.918	-9.944	-9.892	3.181	1.818	4.545
Thyroid	Birth_Length	1.04358E-06	3.84896E-03	4.02415E-09	1.04760E-06	3.84896E-03	-13.769	-13.800	-13.738	-0.002	-1.258	1.255
Thyroid	Birth_Weight	2.43767E-05	3.83420E-03	1.47570E-05	3.91337E-05	3.84896E-03	-10.618	-10.661	-10.575	5.058	3.967	6.148
Thyroid	Birth_Weight_UKB	4.28460E-05	3.83647E-03	1.24947E-05	5.53407E-05	3.84896E-03	-10.054	-10.095	-10.014	4.327	3.163	5.491
Thyroid	Body_Fat_Percentage_UKB	8.84613E-05	3.83005E-03	1.89089E-05	1.07370E-04	3.84896E-03	-9.329	-9.356	-9.301	4.018	3.301	4.736
Thyroid	Bone_Mineral_Density	7.04027E-06	3.84893E-03	2.97940E-08	7.07007E-06	3.84896E-03	-11.860	-11.887	-11.833	0.091	-2.189	2.371
Thyroid	Breast_Cancer	2.48195E-05	3.83969E-03	9.27336E-06	3.40929E-05	3.84896E-03	-10.600	-10.637	-10.562	4.574	3.257	5.891
Thyroid	CH2DB_NMR	4.49808E-06	3.84885E-03	1.09979E-07	4.60805E-06	3.84896E-03	-12.308	-12.359	-12.258	1.845	-0.733	4.422
Thyroid	Celiac_Disease	5.64996E-06	3.84894E-03	2.35072E-08	5.67347E-06	3.84896E-03	-12.080	-12.108	-12.052	0.074	-2.232	2.379
Thyroid	Chronic_Kidney_Disease	4.02148E-06	3.84887E-03	8.59092E-08	4.10739E-06	3.84896E-03	-12.420	-12.698	-12.143	1.710	-3.839	7.259
Thyroid	Chronotype	2.19690E-05	3.84877E-03	1.87216E-07	2.21562E-05	3.84896E-03	-10.722	-10.779	-10.666	0.791	-3.778	5.360
Thyroid	Chronotype_UKB	5.88855E-05	3.83741E-03	1.15485E-05	7.04340E-05	3.84896E-03	-9.736	-9.764	-9.707	3.930	2.771	5.090
Thyroid	Coronary_Artery_Disease	2.24128E-05	3.83885E-03	1.01141E-05	3.25269E-05	3.84896E-03	-10.702	-10.774	-10.629	4.763	3.450	6.075
Thyroid	Crohns_Disease	2.24801E-05	3.84059E-03	8.36772E-06	3.08478E-05	3.84896E-03	-10.699	-10.755	-10.642	4.570	3.192	5.949
Thyroid	Crohns_Disease_UKBS	2.21898E-05	3.84888E-03	8.33703E-08	2.22732E-05	3.84896E-03	-10.712	-10.737	-10.687	-0.028	-1.952	1.897
Thyroid	Deep_Venous_Thrombosis_UKB	9.67596E-06	3.84888E-03	8.41240E-08	9.76008E-06	3.84896E-03	-11.542	-11.626	-11.458	0.811	-2.627	4.249
Thyroid	Deep_Venous_Thrombosis_UKBS	9.68564E-06	3.84891E-03	4.63537E-08	9.73199E-06	3.84896E-03	-11.541	-11.567	-11.515	0.214	-2.375	2.803
Thyroid	Depressive_Symptoms	9.63733E-06	3.84892E-03	3.85249E-08	9.67586E-06	3.84896E-03	-11.546	-11.572	-11.520	0.034	-2.519	2.587
Thyroid	Diastolic_Blood_Pressure	1.14346E-05	3.84891E-03	4.69133E-08	1.14815E-05	3.84896E-03	-11.375	-11.401	-11.349	0.060	-2.289	2.410
Thyroid	ER-negative_Breast_Cancer	2.07518E-05	3.84188E-03	7.08313E-06	2.78349E-05	3.84896E-03	-10.779	-10.824	-10.735	4.483	3.003	5.963
Thyroid	ER-positive_Breast_Cancer	8.15512E-06	3.84893E-03	3.21787E-08	8.18730E-06	3.84896E-03	-11.713	-11.739	-11.687	0.021	-1.932	1.974
Thyroid	Eczema	1.22392E-05	3.84888E-03	8.33703E-08	1.23225E-05	3.84896E-03	-11.307	-11.375	-11.239	0.567	-3.223	4.356
Thyroid	Eczema_UKBS	1.19609E-05	3.84890E-03	6.33261E-08	1.20242E-05	3.84896E-03	-11.330	-11.357	-11.303	0.315	-2.476	3.105
Thyroid	Education_Years	7.09931E-05	3.84109E-03	7.86571E-06	7.88588E-05	3.84896E-03	-9.549	-9.584	-9.513	3.358	1.918	4.798
Thyroid	Eosinophil_Count	5.95964E-05	3.83404E-03	1.49196E-05	7.45159E-05	3.84896E-03	-9.724	-9.764	-9.684	4.175	3.356	4.995
Thyroid	Epilepsy	4.35206E-06	3.84894E-03	1.77132E-08	4.36978E-06	3.84896E-03	-12.341	-12.369	-12.313	0.052	-3.912	4.017
Thyroid	Epilepsy_UKB	3.34356E-05	3.84887E-03	8.63398E-08	3.35219E-05	3.84896E-03	-10.302	-10.325	-10.279	-0.403	-2.152	1.346
Thyroid	Fasting_Glucose	6.82538E-06	3.84885E-03	1.08558E-07	6.93393E-06	3.84896E-03	-11.891	-12.038	-11.743	1.415	-2.320	5.150
Thyroid	Fasting_Insulin	4.20485E-07	3.84896E-03	1.62144E-09	4.22107E-07	3.84896E-03	-14.678	-14.711	-14.645	-0.002	-1.180	1.176
Thyroid	Fathers_Age_At_Death_UKB	8.65075E-06	3.84096E-03	8.00029E-06	1.66510E-05	3.84896E-03	-11.654	-11.768	-11.539	5.480	3.722	7.238
Thyroid	Fluid_Intelligence_Score_UKB	4.26323E-05	3.83535E-03	1.36129E-05	5.62451E-05	3.84896E-03	-10.059	-10.093	-10.025	4.418	3.373	5.462
Thyroid	Gout_UKBS	1.44637E-05	3.84888E-03	8.37882E-08	1.45475E-05	3.84896E-03	-11.140	-11.171	-11.108	0.405	-2.938	3.748
Thyroid	Granulocyte_Count	5.73743E-05	3.83124E-03	1.77244E-05	7.50987E-05	3.84896E-03	-9.762	-9.800	-9.723	4.386	3.588	5.184
Thyroid	HDL_Cholesterol	2.98930E-05	3.84815E-03	8.14930E-07	3.07079E-05	3.84896E-03	-10.414	-10.454	-10.373	1.954	-0.468	4.376
Thyroid	HDL_Cholesterol_NMR	8.33652E-06	3.84891E-03	5.21070E-08	8.38863E-06	3.84896E-03	-11.691	-11.791	-11.590	0.481	-2.700	3.661
Thyroid	Hayfever_UKB	4.31901E-05	3.83785E-03	1.11080E-05	5.42981E-05	3.84896E-03	-10.046	-10.084	-10.008	4.201	3.203	5.199
Thyroid	Heart_Attack_UKB	1.41066E-05	3.84883E-03	1.28931E-07	1.42355E-05	3.84896E-03	-11.165	-11.266	-11.065	0.861	-7.105	8.827
Thyroid	Heart_Rate	1.32453E-05	3.84844E-03	5.23835E-07	1.37691E-05	3.84896E-03	-11.228	-11.386	-11.071	2.326	-2.015	6.668
Thyroid	Height	1.12791E-04	3.83303E-03	1.59333E-05	1.28725E-04	3.84896E-03	-9.086	-9.115	-9.058	3.603	2.894	4.313
Thyroid	High_Cholesterol_UKBS	2.54732E-05	3.83965E-03	9.31044E-06	3.47837E-05	3.84896E-03	-10.574	-10.638	-10.511	4.552	3.175	5.929
Thyroid	High_Light_Scatter_Reticulocyte_Count	6.00150E-05	3.83525E-03	1.37081E-05	7.37231E-05	3.84896E-03	-9.717	-9.757	-9.676	4.083	3.178	4.987
Thyroid	Hip_Circumference_EUR	2.68866E-05	3.84469E-03	4.26929E-06	3.11559E-05	3.84896E-03	-10.520	-10.583	-10.457	3.717	2.115	5.320
Thyroid	Hypertension_UKBS	6.12273E-05	3.83350E-03	1.54643E-05	7.66915E-05	3.84896E-03	-9.697	-9.731	-9.663	4.184	3.265	5.103
Thyroid	Hyperthyroidism_UKBS	1.48002E-05	3.84889E-03	7.31341E-08	1.48733E-05	3.84896E-03	-11.117	-11.144	-11.090	0.246	-2.332	2.824
Thyroid	Hypothyroidism_UKBS	3.00128E-05	3.83022E-03	1.87403E-05	4.87531E-05	3.84896E-03	-10.410	-10.447	-10.373	5.090	4.277	5.902
Thyroid	Inflammatory_Bowel_Disease	2.72384E-05	3.83991E-03	9.05397E-06	3.62923E-05	3.84896E-03	-10.507	-10.566	-10.449	4.457	3.088	5.825
Thyroid	Inflammatory_Bowel_Disease_UKBS	8.66232E-05	3.84881E-03	1.46537E-07	8.67697E-05	3.84896E-03	-9.350	-9.371	-9.329	-0.826	-2.089	0.437
Thyroid	Insomnia_In_Both_Sexes	5.74683E-06	3.84894E-03	2.23608E-08	5.76919E-06	3.84896E-03	-12.063	-12.090	-12.036	0.007	-1.953	1.968
Thyroid	Insomnia_UKB	3.11440E-05	3.83461E-03	1.43510E-05	4.54951E-05	3.84896E-03	-10.373	-10.428	-10.319	4.785	3.688	5.882
Thyroid	Insomnia_UKBS	5.36027E-05	3.84885E-03	1.08993E-07	5.37117E-05	3.84896E-03	-9.830	-9.852	-9.808	-0.642	-2.119	0.835
Thyroid	Intracraneal_Volume	1.87508E-06	3.84895E-03	7.27404E-09	1.88236E-06	3.84896E-03	-13.183	-13.212	-13.154	0.004	-1.307	1.315
Thyroid	Irritable_Bowel_Syndrome_UKBS	1.75182E-06	3.84895E-03	6.89166E-09	1.75871E-06	3.84896E-03	-13.251	-13.281	-13.221	0.018	-2.442	2.479
Thyroid	LDL_Cholesterol	2.51191E-05	3.84821E-03	7.51535E-07	2.58706E-05	3.84896E-03	-10.588	-10.638	-10.538	2.047	-0.687	4.780
Thyroid	LDL_Cholesterol_NMR	1.04609E-05	3.84891E-03	5.26834E-08	1.05136E-05	3.84896E-03	-11.464	-11.496	-11.431	0.265	-2.302	2.833
Thyroid	Lymphocyte_Count	6.32181E-05	3.83240E-03	1.65642E-05	7.97823E-05	3.84896E-03	-9.665	-9.710	-9.620	4.221	3.381	5.060
Thyroid	Migraine_UKB	2.69404E-05	3.84889E-03	7.35007E-08	2.70139E-05	3.84896E-03	-10.518	-10.542	-10.494	-0.348	-2.323	1.627
Thyroid	Migraine_UKBS	1.28410E-05	3.84890E-03	6.46053E-08	1.29056E-05	3.84896E-03	-11.259	-11.288	-11.230	0.264	-2.132	2.660
Thyroid	Monocyte_Count	6.43019E-05	3.83354E-03	1.54181E-05	7.97201E-05	3.84896E-03	-9.648	-9.681	-9.614	4.132	3.356	4.908
Thyroid	Mothers_Age_At_Death_UKB	4.90203E-06	3.84894E-03	1.91119E-08	4.92114E-06	3.84896E-03	-12.222	-12.250	-12.194	0.009	-3.007	3.026
Thyroid	Multiple_Sclerosis	1.00608E-05	3.84567E-03	3.28939E-06	1.33502E-05	3.84896E-03	-11.503	-11.568	-11.438	4.439	2.476	6.402
Thyroid	Multiple_Sclerosis_UKBS	2.00381E-05	3.84889E-03	6.57130E-08	2.01038E-05	3.84896E-03	-10.814	-10.838	-10.790	-0.164	-1.920	1.591
Thyroid	Myeloid_White_Cell_Count	5.79509E-05	3.83088E-03	1.80808E-05	7.60317E-05	3.84896E-03	-9.752	-9.793	-9.711	4.396	3.611	5.181
Thyroid	Neuroticism	7.96315E-08	3.84896E-03	3.07683E-10	7.99392E-08	3.84896E-03	-16.342	-16.379	-16.305	0.000	-0.347	0.347
Thyroid	Neuroticism_UKB	5.13982E-05	3.83598E-03	1.29770E-05	6.43752E-05	3.84896E-03	-9.872	-9.903	-9.841	4.183	3.059	5.306
Thyroid	Neutrophil_Count	5.66333E-05	3.83145E-03	1.75139E-05	7.41473E-05	3.84896E-03	-9.775	-9.811	-9.739	4.387	3.574	5.200
Thyroid	Osteoporosis_UKBS	1.13662E-05	3.84891E-03	5.28945E-08	1.14191E-05	3.84896E-03	-11.381	-11.407	-11.355	0.186	-2.144	2.516
Thyroid	Parkinsons_Disease_UKBS	3.26754E-05	3.84888E-03	8.47997E-08	3.27602E-05	3.84896E-03	-10.325	-10.348	-10.302	-0.398	-2.246	1.450
Thyroid	Platelet_Count	7.07805E-05	3.83124E-03	1.77244E-05	8.85049E-05	3.84896E-03	-9.552	-9.582	-9.521	4.176	3.453	4.899
Thyroid	Psoriasis_UKBS	1.76836E-05	3.84866E-03	3.03759E-07	1.79873E-05	3.84896E-03	-10.939	-11.011	-10.867	1.492	-1.618	4.602
Thyroid	Psychological_Problem_UKBS	5.10907E-05	3.84885E-03	1.06196E-07	5.11969E-05	3.84896E-03	-9.878	-9.900	-9.856	-0.620	-2.117	0.877
Thyroid	Pubertal_Height_Female	6.90495E-07	3.84896E-03	2.74097E-09	6.93236E-07	3.84896E-03	-14.182	-14.214	-14.150	0.027	-2.435	2.488
Thyroid	Pubertal_Height_Male	1.27208E-06	3.84895E-03	5.14648E-09	1.27723E-06	3.84896E-03	-13.571	-13.602	-13.540	0.046	-2.322	2.415
Thyroid	Pulmonary_Embolism_UKB	1.26119E-05	3.84891E-03	4.67728E-08	1.26587E-05	3.84896E-03	-11.277	-11.302	-11.252	-0.041	-1.876	1.794
Thyroid	Red_Blood_Cell_Count	6.70599E-05	3.83312E-03	1.58384E-05	8.28983E-05	3.84896E-03	-9.606	-9.648	-9.564	4.117	3.259	4.975
Thyroid	Reticulocyte_Count	5.91807E-05	3.83503E-03	1.39284E-05	7.31091E-05	3.84896E-03	-9.731	-9.769	-9.694	4.113	3.244	4.982
Thyroid	Rheumatoid_Arthritis	2.58841E-05	3.84082E-03	8.13717E-06	3.40212E-05	3.84896E-03	-10.558	-10.608	-10.507	4.401	3.196	5.607
Thyroid	Rheumatoid_Arthritis_UKBS	1.01011E-05	3.84892E-03	3.66460E-08	1.01377E-05	3.84896E-03	-11.499	-11.525	-11.473	-0.063	-1.840	1.715
Thyroid	Schizophrenia	7.66751E-05	3.83290E-03	1.60607E-05	9.27358E-05	3.84896E-03	-9.472	-9.500	-9.445	3.997	3.148	4.847
Thyroid	Schizophrenia_UKBS	4.87939E-05	3.84886E-03	1.04720E-07	4.88986E-05	3.84896E-03	-9.924	-9.946	-9.902	-0.588	-2.127	0.951
Thyroid	Sleep_Duration	8.29494E-06	3.84865E-03	3.10515E-07	8.60546E-06	3.84896E-03	-11.696	-11.808	-11.584	2.271	-0.760	5.302
Thyroid	Sleep_Duration_UKB	4.07972E-05	3.83855E-03	1.04109E-05	5.12081E-05	3.84896E-03	-10.103	-10.137	-10.069	4.193	2.919	5.468
Thyroid	Smoker	4.28551E-07	3.84896E-03	1.65419E-09	4.30205E-07	3.84896E-03	-14.659	-14.692	-14.626	-0.001	-2.250	2.248
Thyroid	Standing_Height_UKB	1.02059E-04	3.83152E-03	1.74443E-05	1.19503E-04	3.84896E-03	-9.186	-9.210	-9.162	3.794	3.219	4.369
Thyroid	Stroke	1.26447E-06	3.84896E-03	4.86133E-09	1.26933E-06	3.84896E-03	-13.577	-13.608	-13.546	-0.005	-1.957	1.947
Thyroid	Sum_Basophil_Neutrophil_Count	5.64072E-05	3.83111E-03	1.78483E-05	7.42556E-05	3.84896E-03	-9.779	-9.822	-9.736	4.410	3.601	5.220
Thyroid	Sum_Eosinophil_Basophil_Count	5.87091E-05	3.83366E-03	1.52958E-05	7.40049E-05	3.84896E-03	-9.739	-9.774	-9.704	4.215	3.434	4.996
Thyroid	Sum_Neutrophil_Eosinophil_Count	5.73743E-05	3.83150E-03	1.74617E-05	7.48360E-05	3.84896E-03	-9.762	-9.804	-9.719	4.371	3.563	5.179
Thyroid	Systemic_Lupus_Erythematosus	3.61479E-05	3.84869E-03	2.72665E-07	3.64205E-05	3.84896E-03	-10.224	-10.256	-10.192	0.669	-2.680	4.018
Thyroid	Systolic_Blood_Pressure	1.11746E-05	3.84892E-03	4.27899E-08	1.12174E-05	3.84896E-03	-11.398	-11.424	-11.372	-0.009	-1.976	1.958
Thyroid	Triglycerides	2.23904E-05	3.84634E-03	2.62184E-06	2.50122E-05	3.84896E-03	-10.703	-10.750	-10.655	3.412	1.892	4.931
Thyroid	Triglycerides_NMR	1.03983E-05	3.84891E-03	5.07190E-08	1.04490E-05	3.84896E-03	-11.470	-11.496	-11.444	0.233	-2.197	2.663
Thyroid	Type_1_Diabetes_UKBS	5.58460E-05	3.84873E-03	2.32352E-07	5.60784E-05	3.84896E-03	-9.789	-9.811	-9.767	0.074	-1.793	1.941
Thyroid	Type_2_Diabetes	1.52357E-05	3.84869E-03	2.69143E-07	1.55048E-05	3.84896E-03	-11.088	-11.159	-11.017	1.520	-2.099	5.140
Thyroid	Type_2_Diabetes_UKBS	1.11189E-05	3.84887E-03	9.42819E-08	1.12131E-05	3.84896E-03	-11.403	-11.442	-11.365	0.786	-2.594	4.167
Thyroid	Ulcerative_Colitis	2.33274E-05	3.84519E-03	3.76813E-06	2.70956E-05	3.84896E-03	-10.662	-10.746	-10.577	3.734	1.349	6.118
Thyroid	Ulcerative_Colitis_UKBS	1.62264E-05	3.84889E-03	6.81217E-08	1.62945E-05	3.84896E-03	-11.025	-11.051	-10.999	0.083	-1.998	2.164
Thyroid	Waist-to-Hip_Ratio_EUR	1.87395E-05	3.84879E-03	1.68556E-07	1.89081E-05	3.84896E-03	-10.881	-10.939	-10.823	0.845	-3.265	4.956
Thyroid	Waist_Circumference_EUR	2.49190E-05	3.84545E-03	3.51361E-06	2.84326E-05	3.84896E-03	-10.596	-10.651	-10.542	3.598	1.856	5.341
Thyroid	White_Blood_Cell_Count	6.19044E-05	3.82881E-03	2.01521E-05	8.20566E-05	3.84896E-03	-9.686	-9.722	-9.649	4.439	3.737	5.141
Uterus	Adiponectin	7.32449E-06	1.27832E-03	9.44096E-09	7.33393E-06	1.27833E-03	-11.823	-11.849	-11.797	0.007	-1.442	1.456
Uterus	Alzheimers_Disease	1.38352E-05	1.27831E-03	1.89547E-08	1.38542E-05	1.27833E-03	-11.187	-11.212	-11.162	0.068	-1.716	1.853
Uterus	Ankylosing_Spondylitis_UKBS	2.20037E-05	1.27830E-03	2.63652E-08	2.20300E-05	1.27833E-03	-10.723	-10.747	-10.699	-0.066	-1.431	1.298
Uterus	Asthma	1.27460E-05	1.27831E-03	1.67442E-08	1.27628E-05	1.27833E-03	-11.269	-11.294	-11.244	0.026	-1.699	1.751
Uterus	Asthma_TAGC_EUR	1.67469E-05	1.27830E-03	3.05707E-08	1.67775E-05	1.27833E-03	-10.996	-11.024	-10.968	0.355	-1.871	2.581
Uterus	Asthma_UKB	3.67888E-05	1.27258E-03	5.74772E-06	4.25366E-05	1.27833E-03	-10.209	-10.257	-10.162	4.809	3.210	6.407
Uterus	Asthma_UKBS	3.73822E-05	1.27240E-03	5.92785E-06	4.33100E-05	1.27833E-03	-10.193	-10.231	-10.155	4.824	3.284	6.365
